alert_id,timestamp,incident_priority,alert_type,cve_score,ip_reputation_score,login_attempts,cpu_usage_percent,memory_usage_percent,payload_size,source_ip,user_role,system_context,geolocation
ALERT_0003963,2023-05-18 00:55:54.843197,Low,DDoS,4.6,68.3,1.0,58.7,41.5,590.0,37.234.17.122,Finance,Web Server,United Arab Emirates
ALERT_0000771,2023-01-29 05:37:41.333874,Low,Phishing,1.9,28.9,1.0,66.0,85.2,876.0,,,API Gateway,Germany
ALERT_0002166,2023-03-18 16:01:32.417016,Low,,,51.0,1.0,43.7,55.6,0.0,74.7.89.155,Developer,Cloud Instance,New Caledonia
ALERT_0004534,2023-06-05 18:25:36.925409,Low,Brute Force,0.2,82.1,,30.5,14.4,1775.0,,Developer,,Poland
ALERT_0000674,2023-01-25 09:44:38.203916,Low,,4.7,70.4,1.0,59.8,28.3,,26.105.153.82,Support,,Netherlands Antilles
ALERT_0000250,2023-01-09 16:20:36.150407,Medium,,4.5,22.8,4.0,91.3,62.7,,,Support,Endpoint,Tanzania
ALERT_0006298,2023-08-03 01:54:26.262993,Low,,0.7,32.3,,24.9,60.7,1475.0,,,Web Server,Grenada
ALERT_0001575,2023-02-26 08:13:15.600216,Low,Phishing,0.2,92.7,3.0,40.9,38.5,,,Contractor,Database,Cocos (Keeling) Islands
ALERT_0006239,2023-08-01 05:33:32.877240,Low,Phishing,2.8,59.4,3.0,64.9,49.2,,91.26.20.140,Developer,Endpoint,
ALERT_0003420,2023-05-01 16:54:02.158259,Low,,4.3,51.9,1.0,,54.0,513.0,199.98.50.109,,Endpoint,Sudan
ALERT_0002082,2023-03-16 06:58:28.093582,Medium,Malware,6.9,72.4,6.0,78.1,68.7,1431.0,210.248.98.152,Developer,API Gateway,Macao
ALERT_0001824,2023-03-07 06:05:38.571834,Low,,1.2,65.5,2.0,63.4,,,56.94.92.176,Finance,Cloud Instance,Lesotho
ALERT_0007633,2023-09-18 06:12:24.077118,Low,Malware,3.6,85.5,5.0,29.0,87.9,,84.28.214.10,,Database,Papua New Guinea
ALERT_0007645,2023-09-18 21:37:30.514432,Low,Phishing,0.0,66.8,1.0,8.0,74.8,2106.0,208.14.155.65,Support,API Gateway,Dominican Republic
ALERT_0004545,2023-06-06 04:44:20.065145,Low,,0.6,47.2,5.0,50.9,21.7,116.0,,Finance,Web Server,Bahrain
ALERT_0005566,2023-07-09 13:06:54.814858,Low,Brute Force,3.4,37.4,4.0,29.9,42.4,380.0,,Contractor,Endpoint,Bahamas
ALERT_0000717,2023-01-26 17:35:01.993342,Low,,0.0,69.1,1.0,54.2,45.2,3049.0,,Finance,Web Server,Norway
ALERT_0007139,2023-09-01 11:07:02.879277,Low,Malware,1.3,39.3,,36.0,32.3,2058.0,,Developer,Endpoint,Turkey
ALERT_0007466,2023-09-12 18:58:12.250231,Low,Data Exfiltration,2.4,83.8,3.0,13.0,34.2,1023.0,,,Cloud Instance,Sweden
ALERT_0002049,2023-03-15 01:35:51.604872,Low,Malware,,83.9,1.0,37.9,56.9,,,,Endpoint,Estonia
ALERT_0005998,2023-07-23 22:23:55.496308,Low,Phishing,0.0,77.3,1.0,12.7,0.0,,98.186.219.73,Finance,Web Server,Bangladesh
ALERT_0006601,2023-08-13 05:41:07.721484,Low,DDoS,3.4,82.8,1.0,26.1,22.8,,,,API Gateway,Slovenia
ALERT_0005265,2023-06-29 18:01:42.920079,Low,Brute Force,0.0,38.4,1.0,12.6,74.3,1980.0,,Finance,Database,Iceland
ALERT_0004179,2023-05-25 13:12:54.038457,Low,Malware,2.0,76.6,4.0,65.6,40.9,,196.255.151.177,Support,Endpoint,Grenada
ALERT_0004810,2023-06-14 21:28:44.150931,Low,Phishing,3.5,71.9,,5.1,46.5,422.0,96.130.39.252,Finance,Endpoint,Heard Island and McDonald Islands
ALERT_0002725,2023-04-05 17:59:24.975311,Medium,,2.5,79.1,8.0,23.4,99.6,5669.0,,Developer,Database,Israel
ALERT_0007233,2023-09-04 17:22:44.727881,Low,Brute Force,3.8,60.7,1.0,66.2,66.6,,,Support,Cloud Instance,New Zealand
ALERT_0001461,2023-02-22 11:24:27.467779,Low,Malware,3.3,56.6,,43.3,,952.0,92.33.88.1,Support,Database,Pakistan
ALERT_0006915,2023-08-24 17:58:05.449325,Low,Phishing,2.7,61.4,1.0,22.5,25.5,1322.0,,Contractor,Database,Ukraine
ALERT_0005990,2023-07-23 13:09:03.181460,Low,Malware,3.5,75.1,1.0,16.8,25.9,78.0,,Finance,Endpoint,Micronesia
ALERT_0001669,2023-03-01 12:54:59.484933,Low,Brute Force,,59.9,1.0,26.5,52.9,0.0,,Admin,API Gateway,Senegal
ALERT_0002757,2023-04-06 17:20:17.131760,Low,Malware,2.9,75.8,,40.8,61.7,0.0,159.44.19.23,Developer,API Gateway,
ALERT_0002001,2023-03-13 20:14:34.935717,Low,,,71.1,1.0,36.8,55.5,832.0,204.83.242.35,,Endpoint,Liberia
ALERT_0004572,2023-06-06 20:37:25.425591,Low,Malware,1.1,49.0,4.0,9.9,30.7,1163.0,92.202.223.74,Support,Database,United Arab Emirates
ALERT_0004614,2023-06-08 02:02:23.670021,Medium,,0.0,59.4,7.0,50.3,83.4,0.0,,,,Kuwait
ALERT_0007434,2023-09-12 04:46:10.118846,Low,,,41.1,1.0,42.0,58.7,,146.19.208.188,Developer,Web Server,Heard Island and McDonald Islands
ALERT_0000405,2023-01-15 03:16:52.536161,Low,Malware,2.0,55.7,2.0,53.9,44.6,,216.159.206.129,Developer,Endpoint,Afghanistan
ALERT_0000385,2023-01-14 13:49:45.961527,Low,Malware,0.0,22.9,,60.9,54.3,,141.156.75.120,Support,Web Server,Nigeria
ALERT_0007186,2023-09-02 19:50:08.739835,Low,Brute Force,,38.4,5.0,65.3,61.6,8408.0,13.79.44.205,Support,Web Server,Gabon
ALERT_0002153,2023-03-18 00:30:21.549166,Low,Phishing,,52.9,5.0,56.2,16.7,1396.0,64.68.1.140,Developer,Endpoint,Sudan
ALERT_0001634,2023-02-28 12:15:18.284518,Medium,,2.0,49.4,2.0,63.3,49.3,4971.0,,Developer,Web Server,Mexico
ALERT_0007330,2023-09-07 21:48:18.031908,Low,Malware,1.9,72.5,1.0,,25.6,,,Developer,API Gateway,Barbados
ALERT_0005581,2023-07-10 00:55:22.318875,Low,Phishing,2.7,42.9,1.0,47.5,50.9,229.0,45.18.55.182,Admin,Web Server,Japan
ALERT_0004785,2023-06-14 02:51:01.080347,Low,Phishing,4.6,32.8,1.0,45.3,,1629.0,203.205.196.107,Developer,Web Server,Anguilla
ALERT_0007201,2023-09-03 11:47:22.968860,Low,Brute Force,4.6,84.3,2.0,17.9,0.0,2211.0,,Support,Database,Spain
ALERT_0006971,2023-08-27 03:00:43.528628,Low,Phishing,0.0,70.7,1.0,55.6,97.0,75.0,51.158.243.172,,Database,Pitcairn Islands
ALERT_0003926,2023-05-17 00:53:30.277801,Low,,1.0,71.4,1.0,55.5,53.0,,69.133.228.57,Finance,Endpoint,Reunion
ALERT_0005337,2023-07-01 22:40:17.353936,Medium,,2.0,51.9,6.0,56.2,,0.0,,Contractor,Web Server,South Africa
ALERT_0004159,2023-05-24 19:37:01.203404,Medium,,0.0,49.2,1.0,42.4,60.4,,,Developer,Web Server,Montenegro
ALERT_0004949,2023-06-19 06:46:13.507044,Low,,2.0,54.4,3.0,48.8,42.8,241.0,179.28.188.224,Developer,Web Server,Maldives
ALERT_0005899,2023-07-20 01:50:37.312142,Low,,,55.4,,51.0,43.4,3103.0,,Support,API Gateway,Ukraine
ALERT_0007385,2023-09-10 09:43:45.749217,Low,Phishing,0.6,61.1,1.0,54.7,100.0,1862.0,208.19.194.187,Admin,Web Server,
ALERT_0005359,2023-07-02 18:29:10.743011,Low,Phishing,0.1,68.0,1.0,,65.5,,,Finance,Cloud Instance,Micronesia
ALERT_0000224,2023-01-08 08:17:06.475542,Low,Data Exfiltration,2.6,65.9,1.0,42.1,45.1,1400.0,,Support,API Gateway,Sweden
ALERT_0002194,2023-03-19 11:21:38.797957,Low,,2.8,57.7,1.0,14.9,52.5,0.0,191.245.85.178,Contractor,Endpoint,Central African Republic
ALERT_0003137,2023-04-21 01:23:07.470842,Low,DDoS,3.4,56.3,1.0,52.1,42.6,,168.136.139.93,,Cloud Instance,Germany
ALERT_0004470,2023-06-03 17:00:34.528432,Medium,Brute Force,1.2,55.6,11.0,38.5,86.5,1543.0,32.143.151.239,,Endpoint,Eritrea
ALERT_0001825,2023-03-07 06:49:35.049838,Low,Phishing,2.7,68.0,3.0,65.2,44.3,860.0,,Developer,Endpoint,
ALERT_0007349,2023-09-08 13:18:56.098055,Low,Malware,,41.3,1.0,,32.5,3057.0,,,API Gateway,Sri Lanka
ALERT_0005125,2023-06-24 11:10:15.602082,Medium,Malware,3.9,64.7,3.0,27.4,87.9,,22.190.36.8,,Database,Vietnam
ALERT_0004973,2023-06-20 02:30:04.827436,Low,Data Exfiltration,3.5,79.6,1.0,14.7,53.5,654.0,84.243.8.46,Finance,Cloud Instance,Gambia
ALERT_0000798,2023-01-30 05:17:59.079910,Low,Phishing,2.6,65.2,,69.5,62.7,0.0,,Admin,Database,Liechtenstein
ALERT_0002872,2023-04-11 08:47:01.328330,Low,,0.2,73.2,,79.9,63.7,,,,Endpoint,Albania
ALERT_0000010,2023-01-01 10:16:10.922805,Medium,DDoS,,25.3,6.0,89.2,,,,Finance,Web Server,Eritrea
ALERT_0006594,2023-08-13 00:24:09.988134,Low,Phishing,1.9,81.8,1.0,31.3,85.4,611.0,,Support,Database,Bhutan
ALERT_0001945,2023-03-11 12:53:19.828877,Medium,Phishing,4.1,55.9,6.0,94.7,47.7,1111.0,166.130.129.87,Finance,API Gateway,Chad
ALERT_0001839,2023-03-07 17:05:07.899755,Low,Data Exfiltration,0.7,71.4,1.0,14.8,39.0,2198.0,,Finance,Web Server,Norfolk Island
ALERT_0004805,2023-06-14 17:33:33.780369,Low,Phishing,1.6,57.3,,49.3,54.3,861.0,159.109.7.227,Admin,API Gateway,Fiji
ALERT_0000256,2023-01-09 21:40:26.579735,Low,Phishing,3.7,60.8,2.0,,39.8,82.0,151.196.59.123,Finance,Web Server,
ALERT_0007027,2023-08-29 08:41:12.051619,Low,Malware,3.9,78.2,1.0,41.7,85.8,1037.0,,Developer,Cloud Instance,Dominica
ALERT_0005714,2023-07-14 00:06:08.519376,Low,Brute Force,1.7,58.4,2.0,12.2,49.0,,,,API Gateway,Latvia
ALERT_0004486,2023-06-04 04:20:06.939342,High,Malware,9.6,18.1,13.0,,89.3,1048.0,50.104.102.137,,Web Server,Botswana
ALERT_0007210,2023-09-03 20:27:35.929410,Medium,Phishing,7.5,59.3,7.0,68.9,,249.0,,,,Norway
ALERT_0001582,2023-02-26 15:13:46.233098,Low,Data Exfiltration,0.0,52.1,1.0,,,1074.0,,Developer,API Gateway,Maldives
ALERT_0002957,2023-04-13 20:01:47.888453,Low,Malware,0.0,43.3,1.0,16.7,65.0,4250.0,218.106.254.106,Developer,Database,Korea
ALERT_0000925,2023-02-03 08:48:46.624932,Low,Malware,4.6,60.4,1.0,56.0,19.5,190.0,13.45.100.87,Finance,Database,Norway
ALERT_0007691,2023-09-20 05:50:53.326805,Low,,1.6,85.0,,39.9,57.3,1564.0,90.55.131.102,Support,Endpoint,Turkey
ALERT_0007093,2023-08-31 02:43:17.982016,Low,,,68.3,,40.7,16.8,315.0,,,Database,Ireland
ALERT_0002509,2023-03-30 07:04:31.487463,Medium,,3.3,67.3,7.0,68.3,81.7,2182.0,,Developer,API Gateway,Myanmar
ALERT_0006133,2023-07-28 08:17:15.115986,Medium,,1.5,35.9,6.0,,77.1,2268.0,,,Endpoint,Ethiopia
ALERT_0005025,2023-06-21 19:53:39.438296,Low,,,79.8,1.0,34.7,57.1,4574.0,,Developer,Endpoint,Kenya
ALERT_0005321,2023-07-01 10:54:18.836367,Low,Phishing,2.2,67.2,1.0,38.3,59.5,0.0,,Finance,,Romania
ALERT_0006646,2023-08-14 13:23:56.556796,Critical,Data Exfiltration,8.3,38.9,26.0,93.4,100.0,5127.0,116.206.217.165,Developer,API Gateway,Poland
ALERT_0006043,2023-07-25 12:33:03.705955,Low,,0.0,90.7,2.0,50.5,55.4,,80.66.114.170,Support,Database,
ALERT_0003776,2023-05-12 04:26:09.064829,High,Brute Force,3.4,53.9,20.0,79.1,100.0,609.0,201.21.127.129,Developer,,Iceland
ALERT_0004836,2023-06-15 18:32:37.282311,Low,DDoS,1.3,48.8,3.0,26.3,49.2,0.0,,Finance,Cloud Instance,Mozambique
ALERT_0004137,2023-05-24 02:52:42.138622,Low,Brute Force,4.6,25.6,1.0,,,367.0,,,Endpoint,United States of America
ALERT_0004965,2023-06-19 15:52:06.615481,Low,,2.4,70.4,1.0,,42.7,,,Admin,Web Server,Iceland
ALERT_0002780,2023-04-07 22:03:46.484852,Low,DDoS,4.5,72.3,2.0,,88.0,4458.0,115.55.11.211,Support,Web Server,Russian Federation
ALERT_0000540,2023-01-20 10:21:15.042644,Low,Malware,0.8,71.8,1.0,37.6,70.1,891.0,,Contractor,Endpoint,Saint Barthelemy
ALERT_0002746,2023-04-06 12:56:19.177422,Medium,Data Exfiltration,4.0,43.9,1.0,59.1,100.0,1188.0,,Admin,Cloud Instance,Burundi
ALERT_0007237,2023-09-04 23:45:23.664838,Medium,DDoS,2.7,49.3,4.0,96.3,65.1,1721.0,132.96.39.56,Developer,Endpoint,Singapore
ALERT_0007309,2023-09-07 03:07:32.236517,Low,DDoS,1.5,75.3,,29.6,52.9,778.0,,,Cloud Instance,Malaysia
ALERT_0006820,2023-08-20 19:10:26.014881,Low,Malware,,35.0,1.0,25.1,49.6,,,Developer,Cloud Instance,Maldives
ALERT_0005468,2023-07-06 06:22:35.582466,Low,Malware,1.0,72.5,5.0,49.8,85.2,0.0,154.59.157.200,,Web Server,Turks and Caicos Islands
ALERT_0001146,2023-02-10 15:14:27.156510,Low,,3.9,62.4,3.0,40.5,81.7,0.0,,Finance,Web Server,Comoros
ALERT_0005128,2023-06-24 13:36:48.607615,Low,,4.6,62.3,3.0,,43.9,3708.0,,Developer,Database,Netherlands Antilles
ALERT_0004469,2023-06-03 15:32:35.406247,High,,1.1,19.2,21.0,57.7,88.7,2148.0,71.96.228.215,Developer,Database,Liberia
ALERT_0000668,2023-01-25 03:57:16.650555,Low,Brute Force,0.8,41.6,2.0,29.6,68.0,2259.0,,Developer,Database,American Samoa
ALERT_0003020,2023-04-16 16:57:09.940141,Low,Brute Force,0.0,42.8,1.0,27.3,33.3,291.0,,Finance,Database,Cyprus
ALERT_0000358,2023-01-13 08:28:29.980843,Low,,2.2,42.7,1.0,24.9,,927.0,218.169.82.189,Developer,Web Server,Yemen
ALERT_0005064,2023-06-22 12:53:52.497247,Low,Phishing,2.8,66.1,1.0,20.9,52.0,1576.0,41.140.181.45,Developer,Web Server,Vanuatu
ALERT_0002832,2023-04-09 23:36:54.495153,High,Brute Force,6.4,33.2,11.0,100.0,100.0,1398.0,,,Database,Mauritania
ALERT_0002784,2023-04-07 23:11:58.767820,Low,Brute Force,5.0,41.7,1.0,19.8,69.4,,,,Database,Puerto Rico
ALERT_0001354,2023-02-17 16:20:45.489487,Low,DDoS,,41.5,,26.6,46.8,0.0,141.229.179.40,Admin,Database,Greenland
ALERT_0005132,2023-06-24 18:34:43.557492,High,DDoS,9.6,77.9,13.0,98.2,100.0,4196.0,5.122.81.133,Support,Web Server,Samoa
ALERT_0000471,2023-01-18 02:45:19.312966,Low,,1.4,72.3,1.0,,55.7,1600.0,117.244.36.11,Contractor,API Gateway,Solomon Islands
ALERT_0002704,2023-04-05 04:52:49.521002,Low,,0.8,85.4,1.0,43.5,57.3,1187.0,,,Web Server,Georgia
ALERT_0003331,2023-04-27 21:28:34.361381,Low,Phishing,2.7,66.4,,56.6,35.5,2076.0,174.88.159.218,Contractor,Database,Spain
ALERT_0003638,2023-05-08 06:39:27.725911,Low,Malware,2.3,65.5,4.0,44.6,62.2,607.0,,,API Gateway,
ALERT_0001397,2023-02-19 15:05:22.586613,Low,,0.0,45.9,3.0,54.5,27.0,2430.0,41.149.125.165,,,Mali
ALERT_0003585,2023-05-05 23:32:01.528246,Low,,0.0,31.2,,13.9,24.3,1211.0,,Support,Cloud Instance,Guatemala
ALERT_0007180,2023-09-02 16:06:19.467399,Low,DDoS,1.5,62.8,,50.2,79.9,0.0,,Developer,Web Server,Chile
ALERT_0005263,2023-06-29 17:47:23.967208,Medium,DDoS,3.1,54.6,5.0,40.1,45.5,2003.0,179.172.172.143,Finance,Database,Russian Federation
ALERT_0005646,2023-07-12 04:30:17.635571,Low,,4.4,85.7,,55.0,41.7,1062.0,,Support,Cloud Instance,Saint Barthelemy
ALERT_0003377,2023-04-30 04:29:45.771708,Low,,0.0,26.4,1.0,61.3,80.5,0.0,,Admin,API Gateway,United Arab Emirates
ALERT_0001257,2023-02-15 05:07:05.939385,Medium,,4.5,56.5,2.0,100.0,96.3,2829.0,67.145.50.255,,Database,
ALERT_0006191,2023-07-30 16:31:53.657809,Low,Phishing,4.6,66.0,,45.5,33.8,1515.0,,Developer,,Bahamas
ALERT_0003513,2023-05-03 15:25:01.445268,Low,Phishing,1.0,28.8,1.0,37.3,34.7,2221.0,61.104.163.171,Contractor,API Gateway,Thailand
ALERT_0005652,2023-07-12 09:42:56.492159,Low,Brute Force,1.2,48.3,1.0,23.3,71.2,1798.0,86.101.191.31,Contractor,Endpoint,
ALERT_0005779,2023-07-15 15:41:58.253203,Low,,0.4,82.7,,25.7,27.9,999.0,84.231.133.244,Developer,Endpoint,
ALERT_0001251,2023-02-15 01:10:53.104582,Low,Malware,0.0,19.6,,62.9,,1429.0,,Developer,API Gateway,Cocos (Keeling) Islands
ALERT_0005796,2023-07-16 10:59:14.582967,Low,Brute Force,0.2,70.3,4.0,,58.1,2662.0,,,Cloud Instance,Nepal
ALERT_0005349,2023-07-02 09:18:32.783066,Low,,0.8,16.7,1.0,34.5,64.8,2485.0,,,Web Server,
ALERT_0007680,2023-09-19 19:46:09.736831,Medium,Phishing,4.3,17.7,,46.3,,6348.0,,Support,Web Server,Madagascar
ALERT_0004299,2023-05-29 15:40:18.164285,Medium,DDoS,5.7,67.7,1.0,34.5,53.0,1675.0,,Admin,Web Server,United States Minor Outlying Islands
ALERT_0003285,2023-04-26 16:14:17.590200,High,Phishing,5.6,63.4,19.0,,86.8,1379.0,,Finance,Web Server,
ALERT_0002934,2023-04-13 00:28:03.813629,Low,DDoS,3.7,54.9,1.0,47.6,65.8,0.0,,Finance,Web Server,Mauritius
ALERT_0004176,2023-05-25 10:29:11.944248,Low,DDoS,0.0,62.7,1.0,24.8,52.4,,201.173.173.69,Support,Cloud Instance,Turks and Caicos Islands
ALERT_0005269,2023-06-29 19:09:40.439814,Low,,0.0,67.3,2.0,27.9,52.6,731.0,,Support,Web Server,Haiti
ALERT_0004911,2023-06-17 23:45:45.928580,Low,Malware,1.5,83.0,1.0,13.9,80.8,983.0,,Support,Endpoint,Luxembourg
ALERT_0001853,2023-03-08 03:42:40.904817,Medium,Malware,5.4,71.7,6.0,22.5,64.1,97.0,,Contractor,Web Server,
ALERT_0006317,2023-08-03 19:41:40.048624,Low,Brute Force,2.8,55.6,1.0,14.0,53.0,1956.0,,Contractor,Cloud Instance,Iraq
ALERT_0006816,2023-08-20 12:51:37.784526,Low,DDoS,,58.5,1.0,4.2,47.2,1949.0,95.194.1.181,Finance,API Gateway,Sao Tome and Principe
ALERT_0007483,2023-09-13 06:16:29.223231,Medium,Brute Force,1.8,24.9,2.0,64.8,62.7,530.0,46.247.215.140,Contractor,Web Server,French Polynesia
ALERT_0007778,2023-09-22 12:43:03.723124,Low,Brute Force,0.8,51.9,2.0,57.8,42.1,211.0,,Developer,Cloud Instance,Croatia
ALERT_0002106,2023-03-17 03:30:03.329577,Low,Malware,,71.9,1.0,,34.6,675.0,97.174.95.123,,Endpoint,Djibouti
ALERT_0000134,2023-01-05 08:24:55.452729,Low,,0.0,58.7,3.0,46.9,58.8,,,Admin,Web Server,Cook Islands
ALERT_0005237,2023-06-28 21:12:04.510679,Medium,DDoS,3.1,58.4,2.0,,70.2,1896.0,,Developer,API Gateway,Turks and Caicos Islands
ALERT_0005030,2023-06-21 21:14:55.849344,Low,Malware,,64.0,2.0,18.5,63.8,2011.0,209.68.156.179,Developer,Endpoint,Angola
ALERT_0000929,2023-02-03 12:37:52.564752,Medium,Malware,5.0,54.8,10.0,45.3,77.8,1921.0,220.170.206.181,,Web Server,Zimbabwe
ALERT_0000824,2023-01-31 06:18:37.150668,Low,,,55.6,3.0,80.3,70.0,1857.0,,Admin,API Gateway,
ALERT_0007272,2023-09-05 18:49:56.772245,Low,DDoS,0.3,70.4,2.0,7.8,57.2,,148.192.252.204,Developer,API Gateway,Barbados
ALERT_0001532,2023-02-24 08:01:53.767222,Medium,Phishing,0.5,13.4,2.0,43.9,82.9,482.0,181.55.16.84,Support,API Gateway,Montenegro
ALERT_0001215,2023-02-13 12:33:42.554808,Low,Malware,2.8,50.2,2.0,33.9,71.9,965.0,169.70.233.123,Support,Cloud Instance,Romania
ALERT_0000505,2023-01-19 06:49:17.542934,High,,,38.6,15.0,52.5,100.0,4270.0,,Finance,Database,Thailand
ALERT_0004286,2023-05-29 05:02:54.193060,Low,Phishing,,71.5,1.0,93.3,97.3,418.0,,,Web Server,Denmark
ALERT_0006492,2023-08-09 05:47:47.250464,Low,Data Exfiltration,2.9,55.1,2.0,63.3,42.1,1789.0,,Developer,Endpoint,Malawi
ALERT_0001997,2023-03-13 15:32:10.072596,Medium,Phishing,7.4,67.9,5.0,29.1,31.4,0.0,78.172.231.70,Finance,Cloud Instance,
ALERT_0006531,2023-08-10 18:46:07.497108,Low,Brute Force,,71.2,2.0,,0.0,244.0,139.26.23.227,Developer,API Gateway,Qatar
ALERT_0003073,2023-04-18 23:40:35.902058,Low,Malware,,90.8,1.0,37.0,65.1,1497.0,212.42.245.254,Admin,Endpoint,El Salvador
ALERT_0001959,2023-03-11 23:57:07.850911,Medium,Data Exfiltration,4.8,59.5,2.0,49.8,55.5,1774.0,188.133.129.210,,Web Server,Suriname
ALERT_0001385,2023-02-19 01:05:16.010600,Low,Phishing,1.0,73.5,1.0,,,1802.0,126.169.109.39,Contractor,Database,Bermuda
ALERT_0000895,2023-02-02 02:51:22.419455,Low,,1.6,41.8,1.0,22.6,36.9,948.0,148.153.115.77,Contractor,,United States Virgin Islands
ALERT_0004925,2023-06-18 14:02:21.652881,High,,8.7,28.1,,100.0,94.6,7024.0,,Contractor,,Martinique
ALERT_0000456,2023-01-17 10:42:16.096918,Low,,5.8,30.9,3.0,10.3,92.2,1394.0,177.66.232.166,Support,Web Server,Somalia
ALERT_0006620,2023-08-13 21:40:59.529303,Low,Brute Force,,63.5,1.0,22.4,53.1,881.0,23.9.226.199,Developer,Database,Poland
ALERT_0005780,2023-07-15 16:00:34.991427,Low,Phishing,,35.9,5.0,17.3,29.9,,,Developer,Web Server,Rwanda
ALERT_0007807,2023-09-23 08:33:47.448073,Low,DDoS,2.2,66.0,1.0,47.1,51.5,,,Contractor,Endpoint,Andorra
ALERT_0003710,2023-05-10 08:47:44.099397,Low,,,40.8,4.0,61.0,77.9,587.0,,Developer,Database,Palau
ALERT_0007381,2023-09-10 03:56:01.692477,Low,Phishing,2.7,61.6,1.0,58.2,,,,,API Gateway,Dominican Republic
ALERT_0004850,2023-06-16 04:46:16.698763,Low,,1.8,79.3,1.0,0.0,19.9,7428.0,,Admin,API Gateway,Croatia
ALERT_0004749,2023-06-13 00:30:07.125473,Low,Phishing,2.4,55.5,2.0,20.8,21.6,314.0,97.154.204.80,Developer,Endpoint,Kiribati
ALERT_0004269,2023-05-28 20:49:37.513826,Low,,0.0,27.2,1.0,57.1,86.3,0.0,,,Web Server,Haiti
ALERT_0003523,2023-05-03 20:58:34.397228,Low,Malware,3.5,74.2,1.0,15.2,12.0,1674.0,212.149.14.61,Support,Web Server,Lebanon
ALERT_0004135,2023-05-24 00:45:15.902714,Low,Phishing,1.8,61.1,1.0,65.6,56.1,121.0,,Developer,Database,Czech Republic
ALERT_0003603,2023-05-06 21:18:15.168382,Low,Brute Force,2.0,44.0,1.0,10.2,57.0,561.0,,,Database,Maldives
ALERT_0007814,2023-09-23 12:19:46.083422,Medium,Malware,3.5,45.9,3.0,,68.4,853.0,144.58.187.221,Finance,Database,Algeria
ALERT_0000714,2023-01-26 15:15:50.327340,Low,Brute Force,2.3,58.7,1.0,45.1,29.5,1386.0,99.121.79.215,Developer,API Gateway,Senegal
ALERT_0004187,2023-05-25 18:57:12.813386,Low,Phishing,2.2,72.3,3.0,25.2,19.5,,,Admin,Web Server,Antigua and Barbuda
ALERT_0002215,2023-03-20 07:44:27.352350,Low,Malware,,79.4,4.0,42.0,,1191.0,,,Endpoint,Austria
ALERT_0005302,2023-06-30 17:24:29.728597,Low,Malware,2.8,58.1,,64.4,54.7,1195.0,106.127.178.245,Developer,Database,Finland
ALERT_0002924,2023-04-12 17:14:52.214822,Medium,Brute Force,2.6,70.0,7.0,22.9,48.2,,162.25.142.233,Contractor,API Gateway,Cook Islands
ALERT_0007251,2023-09-05 08:19:08.602205,Low,Phishing,0.8,43.7,3.0,50.1,58.2,4851.0,48.57.64.20,Finance,Web Server,Portugal
ALERT_0001811,2023-03-07 02:41:55.787130,Medium,Phishing,3.5,53.2,6.0,78.7,96.3,,120.128.22.67,Admin,Database,Libyan Arab Jamahiriya
ALERT_0003487,2023-05-03 00:10:08.468337,Low,Brute Force,1.8,63.3,4.0,40.6,57.0,530.0,,Support,API Gateway,Lebanon
ALERT_0003142,2023-04-21 06:22:28.784422,Medium,Brute Force,6.1,58.3,5.0,70.6,86.8,2864.0,130.86.205.187,Contractor,Web Server,Libyan Arab Jamahiriya
ALERT_0001828,2023-03-07 07:51:06.435458,Low,,1.5,48.6,4.0,20.7,78.4,4874.0,,,Endpoint,
ALERT_0001156,2023-02-10 22:46:15.549843,Low,Phishing,0.8,31.2,1.0,80.6,30.4,2273.0,64.130.225.29,Developer,Endpoint,Mali
ALERT_0001325,2023-02-16 21:39:49.763360,Low,Brute Force,0.3,89.9,1.0,30.8,59.0,977.0,,Contractor,,Andorra
ALERT_0004313,2023-05-30 04:16:27.313240,High,,7.9,26.1,16.0,100.0,84.8,1555.0,,,API Gateway,Cuba
ALERT_0000511,2023-01-19 08:07:45.597216,Low,Phishing,2.5,45.7,,74.7,63.8,352.0,,Developer,Endpoint,Iceland
ALERT_0001681,2023-03-01 21:19:29.472829,Low,Brute Force,,54.7,1.0,0.0,25.1,,193.176.152.241,Admin,API Gateway,Mexico
ALERT_0000500,2023-01-19 04:57:40.616600,Low,Data Exfiltration,2.6,89.6,3.0,51.4,48.8,100.0,165.18.243.211,Developer,Web Server,New Caledonia
ALERT_0007258,2023-09-05 10:57:40.819513,Low,Phishing,3.9,19.8,3.0,63.1,43.7,3340.0,,Admin,Endpoint,Montserrat
ALERT_0001857,2023-03-08 07:47:15.084771,Low,Malware,0.0,56.7,4.0,34.7,69.2,,,,Endpoint,Antigua and Barbuda
ALERT_0001389,2023-02-19 03:40:38.914977,Medium,Phishing,3.6,66.9,3.0,87.4,,,,,API Gateway,Macao
ALERT_0005616,2023-07-11 04:23:31.361218,Low,Malware,2.2,61.6,1.0,74.5,52.0,,,Developer,Web Server,French Polynesia
ALERT_0003720,2023-05-10 14:46:42.943554,Low,,4.6,67.0,6.0,42.4,34.1,1767.0,,Developer,Database,
ALERT_0002387,2023-03-25 15:36:09.766002,Medium,Phishing,,54.1,7.0,64.4,80.9,5174.0,,Developer,,Saint Lucia
